>scaffold11339 35.8
>scaffold11355 37.8
>scaffold11359 35.7
>scaffold11362 36.8
>scaffold11364 31.4
>scaffold11389 36.0
>scaffold11396 46.9
>scaffold11421 35.1
>scaffold11429 35.7
>scaffold11431 20.3
>scaffold11432 27.1
>scaffold11434 32.1
>scaffold11444 34.0
>scaffold11452 21.8
>scaffold11457 40.3
>scaffold11473 29.6
>scaffold11474 35.1
>scaffold11499 35.7
>scaffold11500 35.4
>scaffold11512 34.6
>scaffold11513 39.5
>scaffold11520 41.0
>scaffold11534 25.7
>scaffold11536 28.4
>scaffold11540 34.3
>scaffold11550 38.2
>scaffold11554 38.7
>scaffold11556 35.3
>scaffold11566 36.8
>scaffold11587 32.7
>scaffold11593 36.5
>scaffold11609 30.5
>scaffold11616 39.7
>scaffold11632 36.4
>scaffold11640 40.7
>scaffold11643 27.6
>scaffold11645 33.7
>scaffold11649 25.6
>scaffold11651 37.2
>scaffold11654 40.0
>scaffold11660 37.8
>scaffold11679 33.1
>scaffold11681 38.2
>scaffold11690 18.7
>scaffold11693 32.7
>scaffold11704 35.6
>scaffold11706 20.6
>scaffold11710 42.2
>scaffold11711 34.0
>scaffold11724 36.4
>scaffold11730 34.4
>scaffold11741 29.7
>scaffold11747 37.9
>scaffold11749 21.3
>scaffold11751 34.3
>scaffold11757 33.8
>scaffold11760 36.7
>scaffold11776 18.5
>scaffold11778 26.3
>scaffold11782 35.1
>scaffold11785 33.8
>scaffold11791 39.5
>scaffold11815 42.9
>scaffold11830 39.3
>scaffold11832 35.8
>scaffold11852 21.2
>scaffold11859 37.5
>scaffold11860 32.4
>scaffold11869 39.8
>scaffold11875 37.3
>scaffold11877 35.8
>scaffold11883 37.5
>scaffold11886 36.6
>scaffold11891 34.3
>scaffold11905 34.3
>scaffold11915 36.6
>scaffold11919 35.7
>scaffold11941 18.9
>scaffold11942 41.5
>scaffold11951 35.8
>scaffold11966 37.8
>scaffold11993 38.9
>scaffold11999 32.3
>scaffold12000 34.1
>scaffold12004 30.0
>scaffold12006 42.3
>scaffold12027 36.3
>scaffold12043 18.7
>scaffold12055 38.9
>scaffold12092 35.8
>scaffold12094 36.5
>scaffold12095 36.3
>scaffold12097 34.6
>scaffold12103 31.5
>scaffold12110 39.3
>scaffold12147 37.5
>scaffold12168 31.5
>scaffold12172 38.6
>scaffold12176 40.5
>scaffold12190 36.7
>scaffold12205 37.3
>scaffold12213 25.8
>scaffold12220 37.2
>scaffold12231 20.9
>scaffold12242 35.3
>scaffold12246 32.3
>scaffold12249 36.8
>scaffold12265 29.3
>scaffold12276 35.5
>scaffold12283 32.0
>scaffold12300 30.6
>scaffold12305 35.5
>scaffold12316 32.7
>scaffold12321 20.1
>scaffold12336 38.9
>scaffold12338 38.1
>scaffold12339 36.1
>scaffold12350 32.9
>scaffold12376 35.8
>scaffold12379 36.0
>scaffold12392 36.5
>scaffold12402 38.9
>scaffold12406 36.5
>scaffold12414 19.1
>scaffold12415 28.1
>scaffold12417 39.3
>scaffold12419 37.0
>scaffold12427 38.5
>scaffold12451 34.8
>scaffold12469 35.3
>scaffold12478 34.4
>scaffold12479 21.1
>scaffold12482 22.3
>scaffold12486 34.5
>scaffold12497 36.3
>scaffold12508 37.4
>scaffold12517 35.2
>scaffold12529 38.6
>scaffold12534 38.5
>scaffold12535 34.8
>scaffold12538 19.6
>scaffold12565 38.1
>scaffold12566 36.8
>scaffold12571 20.0
>scaffold12577 39.1
>scaffold12592 30.7
>scaffold12595 33.2
>scaffold12602 35.9
>scaffold12618 19.7
>scaffold12629 37.5
>scaffold12633 20.6
>scaffold12642 33.3
>scaffold12644 33.4
>scaffold12672 39.4
>scaffold12677 39.5
>scaffold12686 32.0
>scaffold12695 38.8
>scaffold12710 35.8
>scaffold12724 41.3
>scaffold12725 19.8
>scaffold12729 32.6
>scaffold12745 40.3
>scaffold12748 30.9
>scaffold12751 19.4
>scaffold12752 30.6
>scaffold12758 36.2
>scaffold12772 35.9
>scaffold12781 37.8
>scaffold12811 35.3
>scaffold12821 38.4
>scaffold12839 36.5
>scaffold12855 31.4
>scaffold12868 30.7
>scaffold12881 38.3
>scaffold12892 35.4
>scaffold12897 35.7
>scaffold12898 24.1
>scaffold12903 33.1
>scaffold12910 36.7
>scaffold12912 36.6
>scaffold12923 18.4
>scaffold12950 34.3
>scaffold12980 36.1
>scaffold12989 34.1
>scaffold12990 30.3
>scaffold13002 38.1
>scaffold13017 39.0
>scaffold13073 32.6
>scaffold13079 40.8
>scaffold13080 35.1
>scaffold13082 33.5
>scaffold13101 41.4
>scaffold13110 37.0
>scaffold13112 34.4
>scaffold13114 35.6
>scaffold13153 34.4
>scaffold13160 37.1
>scaffold13167 36.9
>scaffold13169 31.0
>scaffold13176 37.5
>scaffold13181 28.5
>scaffold13186 33.9
>scaffold13188 36.8
>scaffold13197 37.5
>scaffold13223 37.2
>scaffold13245 34.7
>scaffold13246 36.4
>scaffold13253 32.1
>scaffold13264 36.8
>scaffold13282 22.3
>scaffold13286 37.1
>scaffold13300 34.9
>scaffold13304 33.3
>scaffold13311 40.1
>scaffold13316 33.7
>scaffold13320 34.9
>scaffold13339 20.0
>scaffold13340 33.9
>scaffold13344 40.3
>scaffold13357 27.1
>scaffold13361 32.4
>scaffold13365 37.0
>scaffold13370 35.3
>scaffold13372 37.3
>scaffold13376 33.9
>scaffold13392 19.1
>scaffold13399 38.2
>scaffold13405 38.0
>scaffold13423 35.1
>scaffold13424 37.4
>scaffold13437 25.7
>scaffold13475 36.0
>scaffold13478 31.6
>scaffold13486 38.6
>scaffold13514 36.0
>scaffold13519 35.2
>scaffold13522 18.5
>scaffold13524 37.2
>scaffold13541 37.9
>scaffold13555 29.8
>scaffold13638 21.0
>scaffold13665 35.3
>scaffold13672 33.2
>scaffold13675 34.9
>scaffold13683 34.7
>scaffold13686 39.2
>scaffold13699 41.1
>scaffold13701 18.7
>scaffold13728 39.7
>scaffold13729 27.0
>scaffold13754 34.1
>scaffold13761 36.3
>scaffold13771 38.5
>scaffold13783 34.5
>scaffold13794 34.5
>scaffold13802 33.5
>scaffold13817 35.5
>scaffold13828 38.5
>scaffold13846 30.8
>scaffold13854 36.5
>scaffold13856 36.2
>scaffold13858 21.1
>scaffold13894 30.1
>scaffold13898 19.4
>scaffold13932 36.8
>scaffold13938 37.1
>scaffold13946 45.9
>scaffold13947 33.7
>scaffold13949 35.5
>scaffold13955 34.1
>scaffold13958 32.3
>scaffold13963 35.4
>scaffold13964 36.1
>scaffold13976 31.8
>scaffold13992 33.6
>scaffold14000 34.8
>scaffold14001 37.0
>scaffold14005 35.4
>scaffold14007 37.0
>scaffold14051 35.0
>scaffold14072 35.7
>scaffold14077 20.6
>scaffold14081 37.8
>scaffold14083 38.0
>scaffold14087 23.2
>scaffold14096 37.2
>scaffold14105 33.6
>scaffold14120 32.0
>scaffold14164 32.9
>scaffold14178 32.9
>scaffold14184 31.9
>scaffold14187 34.2
>scaffold14189 36.6
>scaffold14198 35.5
>scaffold14200 35.5
>scaffold14212 41.7
>scaffold14217 33.7
>scaffold14220 31.9
>scaffold14248 37.1
>scaffold14252 38.3
>scaffold14257 36.9
>scaffold14268 35.2
>scaffold14269 30.9
>scaffold14270 35.9
>scaffold14271 35.2
>scaffold14274 33.2
>scaffold14286 40.1
>scaffold14301 36.5
>scaffold14321 41.3
>scaffold14343 38.7
>scaffold14361 38.2
>scaffold14362 30.7
>scaffold14372 37.2
>scaffold14376 38.7
>scaffold14380 24.8
>scaffold14391 21.6
>scaffold14398 37.4
>scaffold14404 34.2
>scaffold14413 38.2
>scaffold14416 40.0
>scaffold14436 39.0
>scaffold14441 35.2
>scaffold14461 37.6
>scaffold14482 36.3
>scaffold14487 35.5
>scaffold14493 29.4
>scaffold14511 35.6
>scaffold14524 33.8
>scaffold14529 35.1
>scaffold14551 53.7
>scaffold14584 35.5
>scaffold14587 41.2
>scaffold14593 33.2
>scaffold14601 38.2
>scaffold14620 30.6
>scaffold14622 17.6
>scaffold14646 19.5
>scaffold14650 29.8
>scaffold14652 36.4
>scaffold14662 36.8
>scaffold14668 35.7
>scaffold14671 31.9
>scaffold14674 29.1
>scaffold14679 35.4
>scaffold14696 31.9
>scaffold14717 37.0
>scaffold14723 36.0
>scaffold14733 35.3
>scaffold14748 40.0
>scaffold14756 33.4
>scaffold14763 29.8
>scaffold14772 28.9
>scaffold14786 31.2
>scaffold14789 35.1
>scaffold14803 36.9
>scaffold14810 32.9
>scaffold14835 18.7
>scaffold14848 35.1
>scaffold14855 38.3
>scaffold14883 37.8
>scaffold14888 36.7
>scaffold14911 39.1
>scaffold14929 35.3
>scaffold14931 36.7
>scaffold14939 36.4
>scaffold14955 33.0
>scaffold14967 35.7
>scaffold14977 37.5
>scaffold14980 42.3
>scaffold14987 34.8
>scaffold14999 36.1
>scaffold15037 37.5
>scaffold15054 19.3
>scaffold15070 35.5
>scaffold15078 35.2
>scaffold15105 38.1
>scaffold15117 37.7
>scaffold15127 19.6
>scaffold15139 36.1
>scaffold15147 28.8
>scaffold15152 28.9
>scaffold15159 35.8
>scaffold15178 31.0
>scaffold15181 34.7
>scaffold15190 35.2
>scaffold15223 38.9
>scaffold15224 40.0
>scaffold15239 34.4
>scaffold15255 16.6
>scaffold15263 35.6
>scaffold15274 41.9
>scaffold15293 20.9
>scaffold15294 36.0
>scaffold15313 32.5
>scaffold15315 37.4
>scaffold15316 39.2
>scaffold15327 36.8
>scaffold15349 36.0
>scaffold15352 35.5
>scaffold15360 41.0
>scaffold15374 41.3
>scaffold15375 36.6
>scaffold15376 37.6
>scaffold15386 32.7
>scaffold15414 34.1
>scaffold15422 21.7
>scaffold15423 34.2
>scaffold15432 36.8
>scaffold15462 33.9
>scaffold15473 35.3
>scaffold15487 34.7
>scaffold15525 35.5
>scaffold15544 35.5
>scaffold15561 33.1
>scaffold15566 38.2
>scaffold15571 28.4
>scaffold15586 39.1
>scaffold15592 36.8
>scaffold15600 32.7
>scaffold15601 30.2
>scaffold15604 40.7
>scaffold15621 34.7
>scaffold15624 42.9
>scaffold15626 32.2
>scaffold15640 40.4
>scaffold15641 31.4
>scaffold15642 32.4
>scaffold15649 36.5
>scaffold15656 24.4
>scaffold15670 32.8
>scaffold15678 35.3
>scaffold15681 35.3
>scaffold15682 36.3
>scaffold15691 38.1
>scaffold15700 31.7
>scaffold15708 36.0
>scaffold15721 32.7
>scaffold15737 33.6
>scaffold15739 31.8
>scaffold15751 34.2
>scaffold15761 22.2
>scaffold15768 33.0
>scaffold15789 37.7
>scaffold15792 33.2
>scaffold15807 39.9
>scaffold15808 38.2
>scaffold15814 37.7
>scaffold15815 37.4
>scaffold15823 30.9
>scaffold15827 31.2
>scaffold15845 31.4
>scaffold15846 35.8
>scaffold15850 33.1
>scaffold15867 36.8
>scaffold15896 18.4
>scaffold15914 33.7
>scaffold15921 19.7
>scaffold15925 37.6
>scaffold15947 23.6
>scaffold15968 34.6
>scaffold15980 33.3
>scaffold15984 26.8
>scaffold15986 28.4
>scaffold15987 30.2
>scaffold15989 31.6
>scaffold16004 19.5
>scaffold16010 37.2
>scaffold16032 33.1
>scaffold16042 35.1
>scaffold16066 30.5
>scaffold16080 19.8
>scaffold16091 34.1
>scaffold16096 35.3
>scaffold16102 34.2
>scaffold16105 37.1
>scaffold16107 41.1
>scaffold16126 37.7
>scaffold16145 38.4
>scaffold16162 36.2
>scaffold16170 33.5
>scaffold16175 37.8
>scaffold16201 35.2
>scaffold16207 37.7
>scaffold16210 23.7
>scaffold16216 33.9
>scaffold16222 20.4
>scaffold16226 36.6
>scaffold16273 37.3
>scaffold16294 36.5
>scaffold16303 38.6
>scaffold16316 19.1
>scaffold16331 36.3
>scaffold16332 32.2
>scaffold16333 34.2
>scaffold16354 29.3
>scaffold16367 28.4
>scaffold16369 17.8
>scaffold16393 19.9
>scaffold16400 37.8
>scaffold16404 35.7
>scaffold16413 40.3
>scaffold16414 32.7
>scaffold16415 34.8
>scaffold16428 17.4
>scaffold16429 18.9
>scaffold16431 35.6
>scaffold16449 29.7
>scaffold16461 19.3
>scaffold16481 20.0
>scaffold16487 37.0
>scaffold16489 39.2
>scaffold16494 36.3
>scaffold16498 33.0
>scaffold16505 33.8
>scaffold16512 42.8
>scaffold16519 49.7
>scaffold16530 36.8
>scaffold16547 38.3
>scaffold16550 36.4
>scaffold16572 37.5
>scaffold16575 36.7
>scaffold16605 24.7
>scaffold16616 19.6
>scaffold16622 34.2
>scaffold16635 22.6
>scaffold16636 34.9
>scaffold16643 37.0
>scaffold16658 34.9
>scaffold16669 37.7
>scaffold16673 31.2
>scaffold16685 33.2
>scaffold16687 31.5
>scaffold16695 36.4
>scaffold16699 29.4
>scaffold16730 36.9
>scaffold16738 35.7
>scaffold16751 36.2
>scaffold16770 37.6
>scaffold16791 32.5
>scaffold16798 38.0
>scaffold16823 20.1
>scaffold16833 38.8
>scaffold16834 22.6
>scaffold16838 34.4
>scaffold16845 35.7
>scaffold16858 36.7
>scaffold16891 21.3
>scaffold16896 20.2
>scaffold16903 35.9
>scaffold16929 27.1
>scaffold16935 35.0
>scaffold16940 33.9
>scaffold16941 37.0
>scaffold16946 18.8
>scaffold16950 33.1
>scaffold16956 37.9
>scaffold16959 38.9
>scaffold16980 31.8
>scaffold16984 19.4
>scaffold16990 35.6
>scaffold16993 36.6
>scaffold16995 31.9
>scaffold16998 31.1
>scaffold17006 36.1
>scaffold17021 26.9
>scaffold17022 31.5
>scaffold17032 35.1
>scaffold17033 28.3
>scaffold17046 36.5
>scaffold17053 20.5
>scaffold17055 37.3
>scaffold17060 38.7
>scaffold17101 35.3
>scaffold17103 33.9
>scaffold17113 38.8
>scaffold17119 33.1
>scaffold17167 33.9
>scaffold17171 34.9
>scaffold17173 35.7
>scaffold17221 33.7
>scaffold17224 30.5
>scaffold17228 34.7
>scaffold17242 33.7
>scaffold17243 39.9
>scaffold17250 33.8
>scaffold17258 36.4
>scaffold17266 31.0
>scaffold17272 39.9
>scaffold17291 27.7
>scaffold17297 31.7
>scaffold17309 42.3
>scaffold17310 30.2
>scaffold17313 35.0
>scaffold17328 33.7
>scaffold17341 34.7
>scaffold17349 30.8
>scaffold17370 37.7
>scaffold17392 30.0
>scaffold17400 33.4
>scaffold17407 39.1
>scaffold17409 31.7
>scaffold17420 32.2
>scaffold17431 37.1
>scaffold17432 40.6
>scaffold17433 20.7
>scaffold17434 17.5
>scaffold17461 38.9
>scaffold17470 20.3
>scaffold17479 37.9
>scaffold17484 30.5
>scaffold17492 36.1
>scaffold17496 24.9
>scaffold17506 31.5
>scaffold17515 38.3
>scaffold17516 46.3
>scaffold17532 38.1
>scaffold17555 39.9
>scaffold17571 33.2
>scaffold17587 22.2
>scaffold17589 34.6
>scaffold17626 36.8
>scaffold17634 32.7
>scaffold17639 33.2
>scaffold17640 35.6
>scaffold17649 36.3
>scaffold17654 31.0
>scaffold17671 36.9
>scaffold17701 30.1
>scaffold17702 37.1
>scaffold17707 32.8
>scaffold17711 33.2
>scaffold17746 35.1
>scaffold17763 19.4
>scaffold17774 36.9
>scaffold17787 37.9
>scaffold17791 37.6
>scaffold17793 18.1
>scaffold17829 29.2
>scaffold17838 18.4
>scaffold17851 33.5
>scaffold17857 31.9
>scaffold17896 34.6
>scaffold17900 38.7
>scaffold17903 32.3
>scaffold17935 34.9
>scaffold17938 40.3
>scaffold17945 40.4
>scaffold17962 34.1
>scaffold17963 32.1
>scaffold17970 30.6
>scaffold17977 38.7
>scaffold18020 43.4
>scaffold18028 33.4
>scaffold18036 22.0
>scaffold18037 38.4
>scaffold18046 38.6
>scaffold18062 31.9
>scaffold18066 39.1
>scaffold18071 34.9
>scaffold18089 54.1
>scaffold18092 22.4
>scaffold18101 33.3
>scaffold18130 35.0
>scaffold18133 36.7
>scaffold18137 34.4
>scaffold18148 37.2
>scaffold18176 34.1
>scaffold18178 34.6
>scaffold18190 39.0
>scaffold18200 31.8
>scaffold18211 37.2
>scaffold18218 40.2
>scaffold18229 37.1
>scaffold18233 34.7
>scaffold18240 35.9
>scaffold18260 36.7
>scaffold18263 36.8
>scaffold18271 37.8
>scaffold18274 32.2
>scaffold18278 32.0
>scaffold18300 18.4
>scaffold18314 44.3
>scaffold18335 40.0
>scaffold18347 36.5
>scaffold18360 18.5
>scaffold18365 21.3
>scaffold18376 20.3
>scaffold18381 32.3
>scaffold18382 40.3
>scaffold18390 39.2
>scaffold18410 19.5
>scaffold18412 32.8
>scaffold18423 37.4
>scaffold18424 34.8
>scaffold18461 26.0
>scaffold18464 42.7
>scaffold18480 39.0
>scaffold18483 36.1
>scaffold18490 35.9
>scaffold18506 31.6
>scaffold18513 38.9
>scaffold18514 37.3
>scaffold18526 39.6
>scaffold18534 31.8
>scaffold18551 37.5
>scaffold18552 37.7
>scaffold18559 32.9
>scaffold18568 18.9
>scaffold18588 28.7
>scaffold18592 37.4
>scaffold18601 36.5
>scaffold18607 37.1
>scaffold18621 30.5
>scaffold18635 39.6
>scaffold18661 35.7
>scaffold18663 20.1
>scaffold18664 34.9
>scaffold18680 35.5
>scaffold18685 35.6
>scaffold18708 33.2
>scaffold18712 38.6
>scaffold18729 30.9
>scaffold18746 35.3
>scaffold18749 37.3
>scaffold18752 19.8
>scaffold18753 35.7
>scaffold18760 37.3
>scaffold18788 38.9
>scaffold18797 33.1
>scaffold18805 38.0
>scaffold18806 32.9
>scaffold18807 35.9
>scaffold18816 22.3
>scaffold18831 40.0
>scaffold18837 36.0
>scaffold18847 33.0
>scaffold18875 18.1
>scaffold18878 35.4
>scaffold18894 38.3
>scaffold18900 35.3
>scaffold18908 21.6
>scaffold18910 23.9
>scaffold18911 34.4
>scaffold18917 34.8
>scaffold18931 34.5
>scaffold18932 37.1
>scaffold18948 32.7
>scaffold18957 35.5
>scaffold18961 33.5
>scaffold18963 47.2
>scaffold18964 37.7
>scaffold18970 36.2
>scaffold18984 37.6
>scaffold18994 38.9
>scaffold19027 36.4
>scaffold19031 37.7
>scaffold19041 36.2
>scaffold19082 35.2
>scaffold19084 41.0
>scaffold19086 17.5
>scaffold19149 38.2
>scaffold19157 38.3
>scaffold19170 34.0
>scaffold19173 35.3
>scaffold19181 37.5
>scaffold19188 17.8
>scaffold19199 35.8
>scaffold19205 34.1
>scaffold19218 37.4
>scaffold19226 35.9
>scaffold19230 36.9
>scaffold19235 37.4
>scaffold19238 40.3
>scaffold19249 31.8
>scaffold19274 36.7
>scaffold19278 33.0
>scaffold19286 38.7
>scaffold19304 35.7
>scaffold19308 35.5
>scaffold19362 40.6
>scaffold19385 35.5
>scaffold19430 30.1
>scaffold19442 19.6
>scaffold19443 19.5
>scaffold19507 35.2
>scaffold19509 40.6
>scaffold19520 40.0
>scaffold19523 36.4
>scaffold19527 36.8
>scaffold19537 24.3
>scaffold19546 38.0
>scaffold19560 19.6
>scaffold19569 32.3
>scaffold19575 20.2
>scaffold19584 32.3
>scaffold19595 35.2
>scaffold19636 42.0
>scaffold19637 41.8
>scaffold19638 34.5
>scaffold19655 31.9
>scaffold19664 20.6
>scaffold19665 37.3
>scaffold19667 35.4
>scaffold19670 38.0
>scaffold19675 36.4
>scaffold19682 37.0
>scaffold19683 43.3
>scaffold19687 37.4
>scaffold19694 27.5
>scaffold19701 33.7
>scaffold19731 38.0
>scaffold19745 33.2
>scaffold19750 37.4
>scaffold19764 37.6
>scaffold19794 35.4
>scaffold19816 33.6
>scaffold19847 19.4
>scaffold19853 31.2
>scaffold19855 33.9
>scaffold19878 31.3
>scaffold19895 31.0
>scaffold19896 20.2
>scaffold19903 28.2
>scaffold19910 39.2
>scaffold19932 40.0
>scaffold19940 35.0
>scaffold19958 36.7
>scaffold19970 35.2
>scaffold19971 34.7
>scaffold19972 35.3
>scaffold19989 37.3
>scaffold19991 33.3
>scaffold19998 44.3
>scaffold20015 36.8
>scaffold20017 37.3
>scaffold20021 39.1
>scaffold20043 36.0
>scaffold20047 36.0
>scaffold20062 38.7
>scaffold20066 19.3
>scaffold20074 38.6
>scaffold20084 35.9
>scaffold20086 36.0
>scaffold20104 38.5
>scaffold20120 27.6
>scaffold20123 36.2
>scaffold20152 34.6
>scaffold20162 35.8
>scaffold20165 20.0
>scaffold20170 25.9
>scaffold20175 40.8
>scaffold20184 36.8
>scaffold20203 39.0
>scaffold20213 34.5
>scaffold20216 38.8
>scaffold20242 35.8
>scaffold20248 18.4
>scaffold20250 33.9
>scaffold20254 39.7
>scaffold20269 46.6
>scaffold20276 38.6
>scaffold20279 37.0
>scaffold20282 32.9
>scaffold20286 33.0
>scaffold20301 34.7
>scaffold20303 21.1
>scaffold20305 32.7
>scaffold20314 40.7
>scaffold20336 39.2
>scaffold20347 36.3
>scaffold20349 30.4
>scaffold20378 33.3
>scaffold20384 39.1
>scaffold20398 31.5
>scaffold20405 22.8
>scaffold20432 33.5
>scaffold20438 34.5
>scaffold20449 20.2
>scaffold20457 36.2
>scaffold20470 22.0
>scaffold20519 36.6
>scaffold20523 40.6
>scaffold20524 35.3
>scaffold20533 35.4
>scaffold20565 41.0
>scaffold20588 37.6
>scaffold20589 35.5
>scaffold20627 34.5
>scaffold20633 32.7
>scaffold20640 30.7
>scaffold20653 37.2
>scaffold20657 19.3
>scaffold20665 28.8
>scaffold20674 35.8
>scaffold20687 36.7
>scaffold20704 20.0
>scaffold20709 31.3
>scaffold20712 36.8
>scaffold20713 36.4
>scaffold20758 38.1
>scaffold20774 36.6
>scaffold20776 18.0
>scaffold20781 35.1
>scaffold20792 37.4
>scaffold20833 28.5
>scaffold20843 22.3
>scaffold20845 36.8
>scaffold20868 37.7
>scaffold20872 34.9
>scaffold20881 34.5
>scaffold20904 32.7
>scaffold20906 41.4
>scaffold20909 36.0
>scaffold20924 33.0
>scaffold20928 21.0
>scaffold20936 39.1
>scaffold20940 32.7
>scaffold20960 39.3
>scaffold20979 33.5
>scaffold20988 28.5
>scaffold20994 34.0
>scaffold21020 37.5
>scaffold21028 30.6
>scaffold21058 38.1
>scaffold21083 18.1
>scaffold21089 34.5
>scaffold21096 26.9
>scaffold21099 19.1
>scaffold21100 39.3
>scaffold21113 35.9
>scaffold21120 33.3
>scaffold21137 47.6
>scaffold21141 31.9
>scaffold21144 35.3
>scaffold21164 35.3
>scaffold21200 20.9
>scaffold21205 36.3
>scaffold21208 30.5
>scaffold21215 32.5
>scaffold21231 33.8
>scaffold21250 36.6
>scaffold21263 41.6
>scaffold21267 37.1
>scaffold21305 34.7
>scaffold21326 36.6
>scaffold21334 30.4
>scaffold21341 38.5
>scaffold21369 36.2
>scaffold21376 34.0
>scaffold21385 34.0
>scaffold21386 32.9
>scaffold21395 25.7
>scaffold21407 22.8
>scaffold21433 39.3
>scaffold21444 23.2
>scaffold21449 31.6
>scaffold21455 33.8
>scaffold21458 37.3
>scaffold21464 35.9
>scaffold21471 36.1
>scaffold21472 36.5
>scaffold21477 38.7
>scaffold21478 34.1
>scaffold21485 35.4
>scaffold21492 36.2
>scaffold21496 36.9
>scaffold21505 36.8
>scaffold21520 36.6
>scaffold21527 32.8
>scaffold21549 36.8
>scaffold21554 28.8
>scaffold21588 38.6
>scaffold21589 34.9
>scaffold21611 37.4
>scaffold21623 22.8
>scaffold21633 35.8
>scaffold21636 37.7
>scaffold21639 36.0
>scaffold21644 39.4
>scaffold21646 35.2
>scaffold21663 35.9
>scaffold21665 35.2
>scaffold21666 35.6
>scaffold21704 36.2
>scaffold21720 32.6
>scaffold21731 37.7
>scaffold21738 39.0
>scaffold21739 35.0
>scaffold21743 19.7
>scaffold21745 36.2
>scaffold21757 38.4
>scaffold21760 35.7
>scaffold21784 35.8
>scaffold21792 33.7
>scaffold21808 33.1
>scaffold21832 33.4
>scaffold21862 18.8
>scaffold21865 39.5
>scaffold21881 34.8
>scaffold21929 36.0
>scaffold21942 26.9
>scaffold21945 35.6
>scaffold21948 33.4
>scaffold21952 39.2
>scaffold21959 37.6
>scaffold21960 37.0
>scaffold22007 39.4
>scaffold22016 32.5
>scaffold22017 32.5
>scaffold22028 33.8
>scaffold22052 20.6
>scaffold22068 38.9
>scaffold22086 20.1
>scaffold22089 34.6
>scaffold22115 35.4
>scaffold22125 23.7
>scaffold22132 31.1
>scaffold22189 18.4
>scaffold22212 20.8
>scaffold22221 37.2
>scaffold22228 19.0
>scaffold22229 40.0
>scaffold22230 19.4
>scaffold22269 33.1
>scaffold22271 30.3
>scaffold22274 33.4
>scaffold22281 30.8
>scaffold22287 27.9
>scaffold22307 35.5
>scaffold22312 35.6
>scaffold22323 35.3
>scaffold22326 34.2
>scaffold22337 22.2
>scaffold22341 35.9
>scaffold22350 33.6
>scaffold22360 35.6
>scaffold22404 43.9
>scaffold22423 40.8
>scaffold22447 38.5
>scaffold22448 36.3
>scaffold22450 37.8
>scaffold22464 31.0
>scaffold22466 36.2
>scaffold22470 34.4
>scaffold22483 33.7
>scaffold22507 34.1
>scaffold22512 32.8
>scaffold22516 38.8
>scaffold22517 35.3
>scaffold22524 29.9
>scaffold22567 31.8
>scaffold22572 38.5
>scaffold22578 33.9
>scaffold22580 35.2
>scaffold22584 35.8
>scaffold22590 38.4
>scaffold22596 37.9
>scaffold22620 36.6
>scaffold22637 22.4
>scaffold22645 22.8
>scaffold22656 33.6
>scaffold22666 35.5
>scaffold22671 36.3
>scaffold22672 36.7
>scaffold22678 33.1
>scaffold22680 35.0
>scaffold22711 37.5
>scaffold22724 35.0
>scaffold22739 38.5
>scaffold22742 33.3
>scaffold22805 33.1
>scaffold22812 36.5
>scaffold22859 37.6
>scaffold22881 41.4
>scaffold22906 31.1
>scaffold22911 33.2
>scaffold22914 39.2
>scaffold22924 20.9
>scaffold22925 34.6
>scaffold22939 32.8
>scaffold22945 20.6
>scaffold22948 36.4
>scaffold22955 33.5
>scaffold22968 33.7
>scaffold22982 30.3
>scaffold22989 35.7
>scaffold22994 40.3
>scaffold22999 40.2
>scaffold23009 38.5
>scaffold23044 28.4
>scaffold23059 38.7
>scaffold23060 37.6
>scaffold23065 34.5
>scaffold23080 33.3
>scaffold23081 37.0
>scaffold23087 28.1
>scaffold23088 33.7
>scaffold23092 40.0
>scaffold23095 34.8
>scaffold23102 40.3
>scaffold23114 36.1
>scaffold23128 36.0
>scaffold23143 40.0
>scaffold23174 28.3
>scaffold23176 34.5
>scaffold23186 36.7
>scaffold23205 32.5
>scaffold23206 36.5
>scaffold23227 35.5
>scaffold23232 32.6
>scaffold23245 36.0
>scaffold23247 40.2
>scaffold23262 38.0
>scaffold23292 34.9
>scaffold23299 38.4
>scaffold23302 35.5
>scaffold23326 35.7
>scaffold23328 28.6
>scaffold23349 34.4
>scaffold23374 38.0
>scaffold23375 39.6
>scaffold23376 34.8
>scaffold23382 35.4
>scaffold23383 36.0
>scaffold23388 33.7
>scaffold23400 34.3
>scaffold23411 36.5
>scaffold23436 31.6
>scaffold23444 34.9
>scaffold23451 37.5
>scaffold23463 33.9
>scaffold23486 37.4
>scaffold23498 33.8
>scaffold23503 22.6
>scaffold23515 36.8
>scaffold23539 33.8
>scaffold23562 18.2
>scaffold23564 34.3
>scaffold23583 33.2
>scaffold23615 20.0
>scaffold23651 34.3
>scaffold23656 41.5
>scaffold23661 35.2
>scaffold23669 40.6
>scaffold23685 30.7
>scaffold23688 30.0
>scaffold23689 37.8
>scaffold23699 35.6
>scaffold23700 37.2
>scaffold23710 39.2
>scaffold23724 39.5
>scaffold23756 31.1
>scaffold23777 19.9
>scaffold23800 33.8
>scaffold23810 21.1
>scaffold23814 37.7
>scaffold23830 33.6
>scaffold23848 37.5
>scaffold23870 33.9
>scaffold23882 36.0
>scaffold23901 32.7
>scaffold23924 36.7
>scaffold23947 33.6
>scaffold23949 31.7
>scaffold23955 35.2
>scaffold23966 33.7
